order_id,customer_id,product_id,category,price,discount,quantity,payment_method,order_date,delivered_date,region,returned,request_date,return_reason,total_amount,shipping_cost,profit_margin,customer_age,customer_gender,delivery_days,return_request_days,order_month,order_year,order_quarter,profit_category,return_probability
O131378,C14970,P212680,Fashion,6.7,0,2,Debit Card,22-06-2025,25-06-2025,North,No,,,13.4,4.7,-0.01,21,Female,3,,June,2025,2,Loss,0.2
O131381,C11443,P206157,Fashion,43.2,0,4,PayPal,30-10-2023,03-11-2023,North,No,,,172.8,8.11,52.37,30,Male,4,,October,2023,4,Profit,0.205
O131385,C11210,P222997,Toys,3.26,0,1,Debit Card,07-04-2025,11-04-2025,Central,No,,,3.26,2.81,-1.51,59,Male,4,,April,2025,2,Loss,0.205
O131391,C15310,P220673,Electronics,298.39,0.05,1,Credit Card,16-09-2024,19-09-2024,North,No,,,283.47,8.92,25.1,21,Female,3,,September,2024,3,Profit,0.28
O131420,C15263,P208651,Grocery,11.64,0,1,Debit Card,21-08-2024,30-08-2024,East,No,,,11.64,5.71,-4.78,40,Male,9,,August,2024,3,Loss,0.195
O131432,C11534,P234407,Fashion,62.93,0,1,Debit Card,30-12-2024,04-01-2025,Central,No,,,62.93,5.77,16.26,42,Female,5,,December,2024,4,Profit,0.23
O131436,C12847,P249202,Fashion,95.05,0,1,Debit Card,16-04-2024,22-04-2024,East,No,,,95.05,7.66,25.61,43,Female,6,,April,2024,2,Profit,0.19
O131443,C11257,P234972,Toys,4.02,0.05,1,Debit Card,15-02-2025,19-02-2025,North,No,,,3.82,2.45,-0.92,68,Male,4,,February,2025,1,Loss,0.19
O131461,C15951,P248445,Fashion,17.64,0.1,1,Credit Card,21-07-2025,27-07-2025,Central,No,,,15.88,4.33,1.23,59,Female,6,,July,2025,3,Profit,0.25
O131464,C17280,P238349,Fashion,5.56,0.2,2,Credit Card,08-02-2025,14-02-2025,South,No,,,8.9,2.59,0.52,40,Female,6,,February,2025,1,Profit,0.2
O131465,C12782,P210508,Fashion,8.57,0,2,Credit Card,17-04-2024,20-04-2024,North,No,,,17.14,5.67,0.33,27,Male,3,,April,2024,2,Profit,0.22
O131476,C12101,P216159,Fashion,130.87,0.1,1,Credit Card,05-10-2024,09-10-2024,North,No,,,117.78,8.95,32.27,58,Female,4,,October,2024,4,Profit,0.205
O131519,C10725,P218272,Fashion,22.06,0.2,1,Credit Card,08-11-2024,12-11-2024,North,No,,,17.65,4.3,1.88,32,Female,4,,November,2024,4,Profit,0.265
O131534,C15380,P223456,Fashion,87.11,0,2,Debit Card,09-06-2024,13-06-2024,South,No,,,174.22,8.68,52.3,33,Female,4,,June,2024,2,Profit,0.225
O131539,C16711,P240358,Fashion,57.46,0.2,1,Credit Card,16-10-2024,20-10-2024,North,No,,,45.97,4.98,11.11,56,Female,4,,October,2024,4,Profit,0.205
O131544,C17158,P228975,Fashion,12.18,0.1,1,Credit Card,23-11-2024,30-11-2024,East,No,,,10.96,2.98,0.86,19,Female,7,,November,2024,4,Profit,0.22
O131545,C17007,P210988,Fashion,169.35,0.2,1,Debit Card,29-07-2024,03-08-2024,South,Yes,21-08-2024,Not as described,135.48,5.77,41.65,48,Female,5,18,July,2024,3,Profit,0.245
O131547,C15262,P203249,Electronics,629.73,0,1,Credit Card,03-04-2024,08-04-2024,North,No,,,629.73,9.07,66.5,40,Female,5,,April,2024,2,Profit,0.285
O131561,C15884,P245507,Electronics,662.85,0.05,1,Credit Card,25-05-2025,28-05-2025,North,No,,,629.71,8.98,66.59,67,Female,3,,May,2025,2,Profit,0.28
O131569,C11864,P206230,Fashion,14.1,0.15,1,Credit Card,08-06-2025,13-06-2025,North,No,,,11.98,3.72,0.47,23,Male,5,,June,2025,2,Profit,0.2
O131573,C15078,P236045,Sports,74.07,0.1,1,Credit Card,07-03-2025,11-03-2025,North,No,,,66.66,5.82,14.18,59,Female,4,,March,2025,1,Profit,0.19
O131582,C11522,P202475,Fashion,13.08,0,1,Credit Card,17-10-2023,23-10-2023,East,No,,,13.08,2.82,1.76,33,Female,6,,October,2023,4,Profit,0.205
O131592,C14724,P208207,Sports,153.79,0.2,1,Credit Card,28-08-2024,31-08-2024,North,No,,,123.03,6.41,30.5,25,Female,3,,August,2024,3,Profit,0.19
O131612,C15076,P225312,Fashion,95.34,0,3,Debit Card,12-07-2025,16-07-2025,North,No,,,286.02,8.77,91.34,51,Female,4,,July,2025,3,Profit,0.25
O131613,C11024,P236376,Fashion,12.07,0,1,Debit Card,02-10-2023,07-10-2023,West,No,,,12.07,2.35,1.87,39,Female,5,,October,2023,4,Profit,0.245
O131620,C12438,P227515,Fashion,193.28,0.05,2,Debit Card,01-04-2025,04-04-2025,Central,Yes,07-04-2025,Not as described,367.23,10.3,118.23,67,Other,3,3,April,2025,2,Profit,0.205
O131623,C16471,P248321,Fashion,221.1,0,4,COD,06-07-2025,11-07-2025,North,No,,,884.4,10.44,299.1,43,Male,5,,July,2025,3,Profit,0.205
O131665,C17509,P238842,Fashion,19.1,0.1,1,UPI,15-06-2025,18-06-2025,North,No,,,17.19,5.16,0.86,27,Male,3,,June,2025,2,Profit,0.19
O131676,C17771,P217506,Fashion,8.32,0.2,2,Debit Card,21-10-2024,27-10-2024,East,No,,,13.31,3.53,1.13,32,Female,6,,October,2024,4,Profit,0.25
O131679,C17750,P230106,Sports,50,0,1,Credit Card,13-09-2024,17-09-2024,North,No,,,50,5.99,9.01,54,Female,4,,September,2024,3,Profit,0.195
O131680,C12051,P246009,Electronics,470.67,0,1,Credit Card,24-12-2024,29-12-2024,North,No,,,470.67,8.19,48.29,51,Male,5,,December,2024,4,Profit,0.19
O131688,C13323,P239907,Fashion,16.65,0.1,1,Credit Card,26-08-2024,31-08-2024,South,No,,,14.98,3.74,1.5,60,Female,5,,August,2024,3,Profit,0.265
O131709,C15555,P241113,Fashion,50.53,0,2,Debit Card,17-04-2025,20-04-2025,North,No,,,101.06,6.77,28.6,44,Female,3,,April,2025,2,Profit,0.23
O131710,C17182,P224491,Electronics,175.89,0,1,Credit Card,08-10-2023,12-10-2023,North,No,,,175.89,7.91,13.2,60,Female,4,,October,2023,4,Profit,0.285
O131721,C13241,P243307,Toys,12.64,0.15,1,Debit Card,06-11-2023,12-11-2023,North,No,,,10.74,0.45,3.85,45,Female,6,,November,2023,4,Profit,0.24
O131729,C15988,P205258,Grocery,19.59,0.1,1,Debit Card,04-01-2024,09-01-2024,South,No,,,17.63,2.81,-1.4,39,Male,5,,January,2024,1,Loss,0.19
O131732,C14138,P240021,Fashion,40.38,0,1,Debit Card,10-06-2024,14-06-2024,South,No,,,40.38,6.39,7.74,66,Female,4,,June,2024,2,Profit,0.25
O131755,C16777,P205380,Fashion,13.74,0,1,COD,23-08-2025,29-08-2025,North,No,,,13.74,4.41,0.4,54,Female,6,,August,2025,3,Profit,0.22
O131762,C10524,P227205,Grocery,10.88,0,5,Debit Card,30-10-2024,02-11-2024,North,No,,,54.4,3.91,0.44,59,Male,3,,October,2024,4,Profit,0.205
O131769,C16020,P212566,Sports,22.13,0,1,Credit Card,09-08-2025,13-08-2025,North,No,,,22.13,4.78,1.86,24,Female,4,,August,2025,3,Profit,0.21
O131775,C17901,P245579,Grocery,13.79,0,3,Debit Card,25-09-2023,01-10-2023,South,No,,,41.37,4.6,-1.29,56,Male,6,,September,2023,3,Loss,0.21
O131791,C11955,P226254,Grocery,6.11,0,4,Debit Card,03-06-2024,06-06-2024,North,No,,,24.44,4.09,-2.13,43,Male,3,,June,2024,2,Loss,0.215
O131800,C13899,P240387,Fashion,111.72,0,1,Credit Card,25-01-2025,29-01-2025,North,No,,,111.72,5.43,33.67,34,Female,4,,January,2025,1,Profit,0.21
O131817,C12684,P212264,Fashion,271.75,0,1,Credit Card,08-02-2024,13-02-2024,North,No,,,271.75,8.42,86.69,34,Female,5,,February,2024,1,Profit,0.21
O131847,C17288,P204259,Fashion,53.02,0,1,Debit Card,16-04-2025,21-04-2025,North,No,,,53.02,5.51,13.05,32,Female,5,,April,2025,2,Profit,0.22
O131853,C15529,P213787,Home,11.77,0.05,1,Debit Card,01-11-2024,08-11-2024,East,No,,,11.18,1.3,1.83,31,Female,7,,November,2024,4,Profit,0.25
O131874,C15529,P206583,Fashion,7.47,0,1,Credit Card,02-02-2025,06-02-2025,North,No,,,7.47,2.23,0.38,23,Male,4,,February,2025,1,Profit,0.19
O131883,C17233,P228919,Electronics,577.09,0.05,1,Credit Card,29-04-2025,04-05-2025,North,No,,,548.24,10.31,55.48,66,Male,5,,April,2025,2,Profit,0.19
O131900,C10848,P235215,Fashion,26.77,0.15,1,Debit Card,11-07-2025,19-07-2025,East,No,,,22.75,6.38,1.58,67,Female,8,,July,2025,3,Profit,0.3
O131914,C16306,P247563,Fashion,24.02,0,1,Credit Card,24-07-2025,27-07-2025,North,No,,,24.02,5.6,2.81,27,Female,3,,July,2025,3,Profit,0.23
O131928,C16501,P227189,Home,110.47,0,4,Credit Card,09-07-2024,13-07-2024,South,No,,,441.88,9.1,114.63,29,Female,4,,July,2024,3,Profit,0.215
O131935,C10990,P239332,Fashion,13.29,0.2,2,Debit Card,28-11-2024,04-12-2024,South,No,,,21.26,5.16,2.28,60,Female,6,,November,2024,4,Profit,0.295
O131946,C17202,P210397,Fashion,15.08,0.05,1,Credit Card,18-06-2025,22-06-2025,North,No,,,14.33,3.82,1.2,45,Male,4,,June,2025,2,Profit,0.235
O131965,C14161,P208787,Electronics,369.39,0,1,Credit Card,06-03-2025,10-03-2025,North,No,,,369.39,7.82,36.51,33,Male,4,,March,2025,1,Profit,0.19
O131968,C11497,P236264,Fashion,56.42,0.05,1,Debit Card,22-12-2023,27-12-2023,North,Yes,17-01-2024,Defective,53.6,5.54,13.22,48,Other,5,21,December,2023,4,Profit,0.22
O131971,C17053,P236568,Electronics,266.8,0.05,1,Credit Card,27-10-2024,01-11-2024,North,No,,,253.46,7.82,22.6,56,Male,5,,October,2024,4,Profit,0.19
O131976,C14275,P234260,Fashion,160.55,0.15,1,Credit Card,24-03-2025,27-03-2025,North,No,,,136.47,6.33,41.43,18,Female,3,,March,2025,1,Profit,0.205
O131987,C12590,P213683,Fashion,12.45,0,1,Debit Card,28-12-2023,03-01-2024,East,No,,,12.45,3.52,0.84,26,Female,6,,December,2023,4,Profit,0.265
O132006,C15293,P208184,Grocery,16.44,0,3,Credit Card,11-05-2024,15-05-2024,South,No,,,49.32,5.75,-1.8,59,Male,4,,May,2024,2,Loss,0.19
O132027,C13596,P222065,Fashion,119.59,0,5,Credit Card,15-12-2024,22-12-2024,North,Yes,01-01-2025,No longer needed,597.95,9.9,199.38,45,Female,7,10,December,2024,4,Profit,0.255
O132038,C15926,P217035,Grocery,1.09,0.15,3,Debit Card,06-06-2024,09-06-2024,Central,No,,,2.78,1.62,-1.4,46,Female,3,,June,2024,2,Loss,0.2
O132054,C15960,P211127,Fashion,37.57,0.2,1,Debit Card,23-02-2025,28-02-2025,North,No,,,30.06,4.62,5.9,53,Other,5,,February,2025,1,Profit,0.215
O132060,C10682,P230467,Fashion,16.79,0.15,1,Credit Card,21-06-2025,25-06-2025,North,No,,,14.27,3.39,1.6,18,Female,4,,June,2025,2,Profit,0.295
O132071,C15324,P221965,Fashion,17.98,0,1,Credit Card,24-05-2025,29-05-2025,South,No,,,17.98,4.09,2.2,42,Female,5,,May,2025,2,Profit,0.23
O132107,C10054,P221841,Sports,69.79,0.2,1,Credit Card,11-01-2024,16-01-2024,North,No,,,55.83,6.39,10.36,44,Female,5,,January,2024,1,Profit,0.19
O132109,C14031,P243895,Grocery,34.05,0,1,Debit Card,06-08-2024,09-08-2024,Central,No,,,34.05,3.32,-0.6,38,Male,3,,August,2024,3,Loss,0.2
O132120,C13613,P235936,Sports,49.26,0,1,Credit Card,22-11-2024,27-11-2024,North,No,,,49.26,5.82,8.96,19,Female,5,,November,2024,4,Profit,0.195
O132125,C17938,P234224,Electronics,633.98,0,1,Credit Card,26-04-2025,30-04-2025,North,No,,,633.98,7.52,68.56,48,Female,4,,April,2025,2,Profit,0.285
O132133,C11418,P234518,Fashion,50.49,0.3,3,Debit Card,21-06-2024,26-06-2024,South,No,,,106.03,5.79,31.32,63,Female,5,,June,2024,2,Profit,0.23
O132159,C15306,P209942,Sports,172.76,0.1,1,Credit Card,05-07-2025,10-07-2025,North,Yes,21-07-2025,Not as described,155.48,9.69,36.95,18,Female,5,11,July,2025,3,Profit,0.19
O132175,C10369,P217561,Fashion,9.63,0,1,Debit Card,14-11-2024,17-11-2024,North,No,,,9.63,3.88,-0.51,56,Male,3,,November,2024,4,Loss,0.2
O132180,C14979,P220669,Grocery,9.35,0,3,Debit Card,19-09-2024,23-09-2024,North,No,,,28.05,4.18,-1.94,69,Male,4,,September,2024,3,Loss,0.21
O132238,C15077,P211048,Beauty,9.73,0.3,1,Credit Card,27-02-2025,03-03-2025,North,No,,,6.81,2.86,0.2,39,Female,4,,February,2025,1,Profit,0.2
O132277,C15714,P215125,Electronics,271.17,0,1,Credit Card,12-09-2024,16-09-2024,North,No,,,271.17,10.35,22.19,18,Female,4,,September,2024,3,Profit,0.285
O132290,C11917,P202814,Fashion,59.5,0,1,Debit Card,11-05-2025,15-05-2025,South,Yes,17-05-2025,No longer needed,59.5,4.05,16.77,46,Female,4,2,May,2025,2,Profit,0.255
O132311,C16761,P239357,Electronics,365.86,0,1,Credit Card,06-03-2025,09-03-2025,North,No,,,365.86,7.75,36.15,56,Male,3,,March,2025,1,Profit,0.19
O132312,C10391,P249057,Fashion,33.15,0.1,1,Debit Card,18-03-2024,21-03-2024,North,No,,,29.84,4.56,5.88,30,Female,3,,March,2024,1,Profit,0.215
O132329,C16656,P229592,Electronics,67.24,0.1,1,Credit Card,27-04-2025,01-05-2025,North,No,,,60.52,6.83,0.43,65,Female,4,,April,2025,2,Profit,0.205
O132338,C17041,P203968,Electronics,140.08,0,1,Credit Card,19-12-2024,22-12-2024,North,No,,,140.08,5.06,11.75,23,Female,3,,December,2024,4,Profit,0.285
O132344,C12349,P237631,Grocery,1.81,0.05,1,COD,21-10-2024,25-10-2024,North,No,,,1.72,0,0.14,58,Male,4,,October,2024,4,Profit,0.225
O132356,C17224,P222864,Home,131.84,0.15,3,Credit Card,10-03-2025,14-03-2025,South,No,,,336.19,9.95,84.18,69,Female,4,,March,2025,1,Profit,0.21
O132359,C14335,P247798,Toys,35.15,0,1,Credit Card,26-12-2024,31-12-2024,North,No,,,35.15,3.67,10.39,38,Female,5,,December,2024,4,Profit,0.195
O132384,C14692,P239591,Fashion,52.29,0,1,Debit Card,02-04-2025,07-04-2025,North,No,,,52.29,6.47,11.83,57,Female,5,,April,2025,2,Profit,0.22
O132452,C15592,P215870,Electronics,265.05,0,1,Credit Card,25-10-2024,29-10-2024,North,No,,,265.05,8.12,23.69,21,Male,4,,October,2024,4,Profit,0.19
O132486,C17504,P202825,Electronics,665.37,0,1,Credit Card,15-03-2024,19-03-2024,North,No,,,665.37,8.91,70.93,19,Other,4,,March,2024,1,Profit,0.285
O132494,C17780,P206158,Fashion,5.62,0,2,Debit Card,26-02-2024,01-03-2024,West,No,,,11.24,2.7,1.23,64,Female,4,,February,2024,1,Profit,0.205
O132512,C15480,P219023,Electronics,291.15,0,1,Credit Card,20-09-2023,25-09-2023,North,No,,,291.15,8.43,26.51,22,Male,5,,September,2023,3,Profit,0.19
O132525,C13991,P226610,Fashion,41.74,0,1,Debit Card,28-12-2023,02-01-2024,South,No,,,41.74,5.99,8.62,64,Female,5,,December,2023,4,Profit,0.25
O132550,C11633,P223886,Fashion,62.49,0,1,Debit Card,21-09-2024,25-09-2024,South,No,,,62.49,5.9,15.97,53,Female,4,,September,2024,3,Profit,0.255
O132562,C14369,P246025,Electronics,728.73,0,1,Credit Card,06-05-2025,10-05-2025,North,No,,,728.73,10.63,76.82,49,Male,4,,May,2025,2,Profit,0.19
O132571,C10906,P209348,Fashion,23.7,0.1,4,Debit Card,13-10-2024,18-10-2024,East,No,,,85.32,8.04,21.82,56,Female,5,,October,2024,4,Profit,0.205
O132592,C17381,P219004,Fashion,27.48,0.2,4,Debit Card,13-02-2025,17-02-2025,North,No,,,87.94,6.94,23.84,26,Female,4,,February,2025,1,Profit,0.37
O132613,C17055,P239957,Sports,86.64,0,1,Credit Card,13-06-2025,19-06-2025,North,No,,,86.64,7.37,18.62,26,Female,6,,June,2025,2,Profit,0.195
O132615,C15549,P240862,Electronics,572.05,0.1,1,Credit Card,24-02-2024,28-02-2024,North,No,,,514.84,10.61,51.17,46,Male,4,,February,2024,1,Profit,0.19
O132618,C16703,P230079,Fashion,25.06,0.15,1,Debit Card,19-11-2023,24-11-2023,South,No,,,21.3,5.46,2,54,Female,5,,November,2023,4,Profit,0.345
O132624,C11480,P212180,Home,20.38,0.2,1,Debit Card,02-11-2024,06-11-2024,West,No,,,16.3,6.13,-1.57,69,Male,4,,November,2024,4,Loss,0.195
O132642,C10187,P219900,Fashion,41.28,0,1,Debit Card,28-08-2025,04-09-2025,Central,No,,,41.28,6.25,8.2,30,Female,7,,August,2025,3,Profit,0.23
O132699,C17210,P249756,Grocery,11.49,0,3,Debit Card,26-12-2023,30-12-2023,West,No,,,34.47,4.28,-1.52,35,Male,4,,December,2023,4,Loss,0.19
O132722,C16950,P243622,Toys,6.54,0.05,1,Debit Card,21-09-2024,25-09-2024,Central,No,,,6.21,3.02,-0.54,27,Male,4,,September,2024,3,Loss,0.19
O132742,C14129,P238168,Fashion,40.39,0,1,Debit Card,28-03-2024,02-04-2024,North,Yes,19-04-2024,Not as described,40.39,6.01,8.13,21,Female,5,17,March,2024,1,Profit,0.22
O132777,C16588,P211814,Fashion,38.49,0,1,Debit Card,27-07-2024,31-07-2024,North,No,,,38.49,5.69,7.78,30,Female,4,,July,2024,3,Profit,0.22
O132797,C11891,P202453,Fashion,14.63,0.1,1,UPI,02-04-2025,05-04-2025,North,No,,,13.17,2.64,1.97,64,Female,3,,April,2025,2,Profit,0.225
O132804,C11775,P228135,Fashion,105.78,0.05,1,Debit Card,10-05-2025,15-05-2025,South,Yes,26-05-2025,Not as described,100.49,7.14,28.03,63,Female,5,11,May,2025,2,Profit,0.245
O132826,C16827,P249158,Fashion,5.72,0,1,Debit Card,25-12-2024,29-12-2024,Central,No,,,5.72,1.8,0.2,38,Female,4,,December,2024,4,Profit,0.205
O132832,C10084,P209003,Grocery,2.38,0,1,UPI,25-10-2024,29-10-2024,North,No,,,2.38,0,0.19,38,Male,4,,October,2024,4,Profit,0.225
O132836,C14221,P229866,Fashion,49.9,0.15,1,Debit Card,08-09-2025,11-09-2025,Central,No,,,42.42,5.75,9.1,46,Female,3,,September,2025,3,Profit,0.235
O132854,C12922,P231336,Grocery,23.19,0,3,Debit Card,24-10-2024,30-10-2024,East,No,,,69.57,7.48,-1.91,34,Male,6,,October,2024,4,Loss,0.19
O132883,C12557,P236604,Fashion,52.56,0.15,1,Credit Card,29-04-2025,03-05-2025,North,No,,,44.68,6.48,9.16,38,Female,4,,April,2025,2,Profit,0.205
O132922,C13558,P226301,Grocery,4.18,0.3,1,Debit Card,13-04-2024,18-04-2024,East,No,,,2.93,2.58,-2.35,39,Male,5,,April,2024,2,Loss,0.205
O132928,C17787,P211419,Fashion,54.9,0,1,Credit Card,28-10-2023,31-10-2023,North,No,,,54.9,6.53,12.68,29,Female,3,,October,2023,4,Profit,0.21
O132989,C14881,P239673,Fashion,19.39,0,1,Credit Card,02-01-2024,08-01-2024,East,No,,,19.39,5.57,1.22,58,Female,6,,January,2024,1,Profit,0.225
O132999,C12068,P202847,Fashion,183.15,0,4,COD,05-08-2025,10-08-2025,North,No,,,732.6,9.72,246.69,24,Female,5,,August,2025,3,Profit,0.26
O133013,C15194,P224004,Electronics,975.27,0,1,Credit Card,02-02-2024,06-02-2024,North,No,,,975.27,12.37,104.66,25,Male,4,,February,2024,1,Profit,0.19
O133030,C13408,P230560,Grocery,19.26,0,3,Debit Card,10-05-2025,16-05-2025,East,No,,,57.78,6.08,-1.46,20,Male,6,,May,2025,2,Loss,0.19
O133081,C14345,P205747,Sports,95.45,0.1,1,Credit Card,29-01-2025,01-02-2025,North,No,,,85.9,5.28,20.49,18,Female,3,,January,2025,1,Profit,0.19
O133083,C14835,P223949,Fashion,27.02,0.15,1,Debit Card,07-04-2025,10-04-2025,North,No,,,22.97,4.06,3.98,37,Male,3,,April,2025,2,Profit,0.19
O133100,C10766,P237605,Electronics,334.49,0,1,Credit Card,29-06-2025,05-07-2025,North,No,,,334.49,8.47,31.67,29,Female,6,,June,2025,2,Profit,0.285
O133124,C17255,P213303,Fashion,14.35,0,1,Debit Card,15-08-2025,19-08-2025,North,No,,,14.35,3.3,1.72,55,Female,4,,August,2025,3,Profit,0.315
O133166,C14139,P208354,Toys,13.44,0,1,Credit Card,12-01-2025,16-01-2025,North,No,,,13.44,3.19,2.19,35,Female,4,,January,2025,1,Profit,0.21
O133174,C10142,P210985,Beauty,100.01,0,1,Credit Card,26-06-2025,29-06-2025,North,No,,,100.01,8.83,36.17,60,Female,3,,June,2025,2,Profit,0.195
O133190,C12849,P246453,Grocery,4.6,0.05,1,Debit Card,13-03-2025,16-03-2025,Central,No,,,4.37,2.87,-2.52,34,Female,3,,March,2025,1,Loss,0.19
O133205,C13657,P248733,Electronics,578.27,0,1,Credit Card,27-12-2024,31-12-2024,North,No,,,578.27,9.15,60.24,38,Male,4,,December,2024,4,Profit,0.19
O133211,C16007,P212474,Fashion,31.28,0.05,1,Debit Card,10-09-2025,13-09-2025,Central,No,,,29.72,4.19,6.21,27,Female,3,,September,2025,3,Profit,0.235
O133212,C12166,P240902,Fashion,34.05,0.05,1,Debit Card,07-06-2024,12-06-2024,South,No,,,32.35,6.78,4.54,58,Female,5,,June,2024,2,Profit,0.25
O133213,C15091,P247635,Fashion,18.89,0.15,1,COD,24-12-2024,27-12-2024,North,No,,,16.06,6.09,-0.47,64,Male,3,,December,2024,4,Loss,0.205
O133224,C12912,P246823,Grocery,7.59,0,1,Debit Card,13-07-2025,20-07-2025,Central,No,,,7.59,3.15,-2.54,62,Male,7,,July,2025,3,Loss,0.2
O133271,C12667,P242692,Grocery,1.13,0.1,1,Debit Card,21-06-2025,26-06-2025,Central,No,,,1.02,0.23,-0.15,24,Male,5,,June,2025,2,Loss,0.2
O133273,C11799,P235396,Fashion,13.92,0,1,Credit Card,15-11-2023,21-11-2023,North,No,,,13.92,3.11,1.76,30,Male,6,,November,2023,4,Profit,0.235
O133275,C15421,P214111,Fashion,8.31,0,2,Debit Card,25-11-2024,29-11-2024,North,No,,,16.62,2.87,2.95,39,Male,4,,November,2024,4,Profit,0.19
O133286,C13305,P215023,Toys,25.77,0,1,Credit Card,07-06-2024,11-06-2024,North,No,,,25.77,2.67,7.64,44,Female,4,,June,2024,2,Profit,0.195
O133295,C13704,P232235,Electronics,647.25,0.15,1,Credit Card,23-07-2024,28-07-2024,North,Yes,06-08-2024,No longer needed,550.16,8.43,57.59,67,Female,5,9,July,2024,3,Profit,0.28
O133299,C13130,P232668,Electronics,406.25,0,1,Credit Card,04-10-2024,07-10-2024,North,No,,,406.25,9.58,39.17,52,Male,3,,October,2024,4,Profit,0.19
O133322,C11156,P227351,Grocery,1.81,0,1,Debit Card,06-01-2025,10-01-2025,Central,No,,,1.81,2.5,-2.36,29,Male,4,,January,2025,1,Loss,0.195
O133344,C16628,P227865,Electronics,115.44,0,1,Credit Card,29-09-2023,04-10-2023,North,No,,,115.44,6.53,7.32,32,Female,5,,September,2023,3,Profit,0.26
O133412,C13200,P248848,Home,12.34,0,1,Debit Card,10-01-2025,14-01-2025,West,No,,,12.34,4.48,-1.02,39,Male,4,,January,2025,1,Loss,0.195
O133425,C14175,P200121,Fashion,13.8,0.1,1,Credit Card,30-09-2024,06-10-2024,West,No,,,12.42,2.91,1.44,58,Female,6,,September,2024,3,Profit,0.2
O133439,C17829,P218703,Sports,145.62,0,1,Credit Card,25-05-2025,29-05-2025,North,Yes,08-06-2025,Missing/Wrong item,145.62,7.4,36.29,26,Female,4,10,May,2025,2,Profit,0.195
O133441,C13065,P205555,Grocery,19.62,0.05,1,Debit Card,07-12-2024,12-12-2024,South,No,,,18.64,4.83,-3.34,45,Male,5,,December,2024,4,Loss,0.19
O133475,C14698,P207447,Home,12.58,0.05,1,Debit Card,21-09-2024,28-09-2024,West,No,,,11.95,4.85,-1.5,19,Male,7,,September,2024,3,Loss,0.195
O133488,C14745,P215329,Electronics,297.13,0.15,2,Credit Card,07-09-2024,11-09-2024,North,No,,,505.12,9.09,51.52,56,Female,4,,September,2024,3,Profit,0.2
O133522,C16783,P248555,Grocery,19.83,0.05,1,Debit Card,12-07-2025,16-07-2025,South,No,,,18.84,2.85,-1.34,37,Male,4,,July,2025,3,Loss,0.19
O133529,C14886,P242471,Grocery,37.05,0.05,1,Debit Card,19-03-2024,22-03-2024,Central,No,,,35.2,5.96,-3.14,27,Male,3,,March,2024,1,Loss,0.205
O133533,C12267,P224656,Fashion,24.76,0.3,1,Credit Card,30-10-2023,02-11-2023,North,No,,,17.33,3.84,2.23,32,Male,3,,October,2023,4,Profit,0.215
O133536,C10647,P248252,Fashion,44.63,0,1,Debit Card,15-08-2024,19-08-2024,North,No,,,44.63,5.11,10.51,52,Female,4,,August,2024,3,Profit,0.22
O133550,C15188,P216741,Fashion,25.64,0.15,1,Debit Card,05-05-2024,08-05-2024,Central,No,,,21.79,5.3,2.33,31,Female,3,,May,2024,2,Profit,0.29
O133559,C17425,P200819,Fashion,57.92,0,1,Debit Card,26-08-2025,30-08-2025,Central,No,,,57.92,7.27,13,48,Female,4,,August,2025,3,Profit,0.23
O133566,C17825,P221072,Fashion,10.17,0,1,Debit Card,17-03-2025,23-03-2025,East,Yes,22-04-2025,Not as described,10.17,2.81,0.75,53,Other,6,30,March,2025,1,Profit,0.265
O133606,C13749,P246571,Fashion,8.13,0,1,Debit Card,11-04-2024,16-04-2024,South,No,,,8.13,3.19,-0.34,25,Female,5,,April,2024,2,Loss,0.26
O133642,C12397,P219830,Fashion,222.42,0.05,1,Credit Card,21-12-2023,24-12-2023,North,No,,,211.3,6.82,67.13,44,Female,3,,December,2023,4,Profit,0.205
O133682,C17043,P214563,Electronics,369.72,0,1,Credit Card,01-10-2024,05-10-2024,North,Yes,25-10-2024,No longer needed,369.72,9.93,34.44,36,Other,4,20,October,2024,4,Profit,0.285
O133686,C12225,P242094,Fashion,17.96,0,1,Credit Card,24-07-2025,27-07-2025,Central,No,,,17.96,5.01,1.28,53,Female,3,,July,2025,3,Profit,0.24
O133688,C10828,P230622,Fashion,18.16,0.3,1,Credit Card,17-10-2024,20-10-2024,North,No,,,12.71,2.31,2.14,27,Female,3,,October,2024,4,Profit,0.25
O133702,C13438,P220309,Fashion,72.01,0,1,Debit Card,09-08-2024,13-08-2024,North,No,,,72.01,6.73,18.47,22,Other,4,,August,2024,3,Profit,0.22
O133725,C13411,P240948,Fashion,52.37,0,3,Debit Card,22-08-2025,26-08-2025,South,No,,,157.11,6.94,48.05,47,Female,4,,August,2025,3,Profit,0.235
O133734,C12983,P231081,Fashion,8.02,0.15,1,Credit Card,21-02-2024,25-02-2024,North,No,,,6.82,2.79,-0.4,55,Female,4,,February,2024,1,Loss,0.245
